Time	FP1	FP2	C3	C4	P7	P8	O1	O2	F7	F8	F3	F4	T7	T8	P3	P4
0.0000	0.0667	-0.1467	0.0286	0.0682	0.1261	0.0980	0.1566	0.0273	0.0795	0.0004	-2.8620	-3.3626	0.0895	0.1576	3.1577	-0.4169
8.0000	0.0792	-0.1428	0.0454	0.0462	-0.0337	0.0724	0.1272	-0.0790	0.2148	0.2251	-2.0101	-2.5579	0.0267	0.3017	3.4928	-0.1276
16.0000	0.0531	-0.0091	0.0124	0.0064	-0.0641	0.0468	0.0775	-0.1322	0.2329	0.3045	-1.3203	-1.8747	-0.0170	0.3348	3.6239	0.1118
24.0000	0.0278	0.0986	-0.0151	-0.0179	-0.0474	0.0401	0.0608	-0.1290	0.1762	0.2707	-0.9122	-1.4572	-0.0384	0.2860	3.6331	0.2383
32.0000	0.0358	0.0683	0.0057	-0.0196	-0.0991	0.0430	0.0704	-0.1268	0.1512	0.2464	-0.5548	-1.1047	-0.0512	0.2483	3.6531	0.3248
40.0000	0.0471	-0.0282	0.0319	-0.0256	-0.1809	0.0344	0.0549	-0.1469	0.1467	0.2176	-0.2375	-0.7961	-0.0618	0.2147	3.6125	0.3936
48.0000	0.0388	-0.1065	0.0275	-0.0383	-0.2226	0.0206	0.0244	-0.1608	0.1051	0.1276	-0.1041	-0.6628	-0.0685	0.1443	3.4310	0.4029
56.0000	0.0406	-0.1753	0.0281	-0.0301	-0.2417	0.0228	0.0290	-0.1506	0.0547	0.0329	-0.0844	-0.6448	-0.0644	0.0746	3.1880	0.3699
64.0000	0.0662	-0.2282	0.0569	-0.0030	-0.2535	0.0349	0.0558	-0.1294	0.0462	0.0019	-0.0294	-0.5942	-0.0471	0.0506	2.9569	0.3483
72.0000	0.0806	-0.2163	0.0794	0.0106	-0.2266	0.0339	0.0577	-0.1109	0.0609	0.0075	0.0436	-0.5140	-0.0310	0.0473	2.7195	0.3379
80.0000	0.0691	-0.1485	0.0785	0.0052	-0.1685	0.0233	0.0434	-0.0924	0.0689	0.0166	0.1072	-0.4328	-0.0313	0.0385	2.5002	0.3218
88.0000	0.0593	-0.0748	0.0792	0.0027	-0.1258	0.0218	0.0380	-0.0699	0.0843	0.0509	0.2454	-0.2793	-0.0387	0.0465	2.3676	0.3220
96.0000	0.0593	0.0035	0.0852	0.0028	-0.1021	0.0224	0.0212	-0.0503	0.1157	0.1109	0.4759	-0.0333	-0.0399	0.0784	2.3108	0.3530
104.0000	0.0502	0.0978	0.0781	-0.0102	-0.0769	0.0065	-0.0166	-0.0415	0.1403	0.1628	0.7198	0.2348	-0.0461	0.1055	2.2833	0.3937
112.0000	0.0390	0.1701	0.0721	-0.0278	-0.0632	-0.0144	-0.0369	-0.0422	0.1463	0.2027	0.9666	0.5107	-0.0682	0.1185	2.2949	0.4331
120.0000	0.0474	0.1943	0.0918	-0.0325	-0.0742	-0.0148	-0.0269	-0.0445	0.1412	0.2409	1.2379	0.8140	-0.0871	0.1309	2.3384	0.4728
128.0000	0.0604	0.2005	0.1171	-0.0303	-0.0908	-0.0010	-0.0201	-0.0423	0.1258	0.2571	1.4647	1.0804	-0.0846	0.1368	2.3403	0.4945
136.0000	0.0512	0.2063	0.1151	-0.0354	-0.1056	0.0012	-0.0224	-0.0347	0.0987	0.2377	1.5890	1.2470	-0.0767	0.1225	2.2659	0.4866
144.0000	0.0365	0.1867	0.0961	-0.0440	-0.1352	-0.0068	-0.0122	-0.0284	0.0651	0.1999	1.6535	1.3445	-0.0814	0.0926	2.1442	0.4692
152.0000	0.0482	0.1342	0.0870	-0.0447	-0.1756	-0.0030	-0.0048	-0.0362	0.0262	0.1490	1.6754	1.3907	-0.0849	0.0545	1.9652	0.4463
160.0000	0.0773	0.0710	0.0859	-0.0333	-0.2048	0.0131	-0.0216	-0.0602	-0.0156	0.0803	1.6057	1.3447	-0.0716	0.0130	1.6912	0.3934
168.0000	0.0919	0.0075	0.0766	-0.0090	-0.2185	0.0209	-0.0338	-0.0829	-0.0485	0.0205	1.4673	1.2291	-0.0553	-0.0157	1.3569	0.3186
176.0000	0.0896	-0.0465	0.0603	0.0248	-0.2214	0.0163	-0.0142	-0.0880	-0.0686	-0.0031	1.3497	1.1304	-0.0513	-0.0237	1.0330	0.2638
184.0000	0.0917	-0.0614	0.0473	0.0573	-0.2087	0.0139	0.0083	-0.0822	-0.0815	-0.0075	1.2703	1.0680	-0.0486	-0.0286	0.7286	0.2358
192.0000	0.1021	-0.0332	0.0389	0.0779	-0.1870	0.0135	0.0036	-0.0826	-0.0798	-0.0118	1.1994	1.0135	-0.0371	-0.0361	0.4291	0.2093
200.0000	0.1031	-0.0017	0.0292	0.0840	-0.1772	0.0012	-0.0134	-0.0909	-0.0592	0.0010	1.1620	0.9918	-0.0334	-0.0246	0.1640	0.1889
208.0000	0.0885	0.0106	0.0195	0.0817	-0.1801	-0.0171	-0.0216	-0.0940	-0.0441	0.0375	1.1819	1.0324	-0.0512	0.0057	-0.0421	0.1959
216.0000	0.0736	0.0266	0.0193	0.0850	-0.1773	-0.0185	-0.0164	-0.0818	-0.0504	0.0706	1.2145	1.0952	-0.0689	0.0219	-0.2181	0.2170
224.0000	0.0708	0.0595	0.0284	0.1028	-0.1661	-0.0035	0.0037	-0.0587	-0.0555	0.0862	1.2244	1.1396	-0.0598	0.0165	-0.3974	0.2279
232.0000	0.0753	0.0852	0.0301	0.1241	-0.1603	0.0040	0.0255	-0.0421	-0.0454	0.0949	1.2302	1.1768	-0.0339	0.0136	-0.5797	0.2351
240.0000	0.0809	0.0826	0.0190	0.1351	-0.1622	-0.0012	0.0263	-0.0442	-0.0421	0.0976	1.2353	1.2101	-0.0187	0.0155	-0.7591	0.2513
248.0000	0.0898	0.0621	0.0188	0.1426	-0.1619	-0.0018	0.0165	-0.0558	-0.0511	0.0911	1.2169	1.2189	-0.0162	0.0059	-0.9412	0.2668
256.0000	0.0968	0.0470	0.0441	0.1547	-0.1570	0.0016	0.0251	-0.0581	-0.0494	0.0875	1.1820	1.2135	-0.0133	-0.0055	-1.1267	0.2732
264.0000	0.0875	0.0506	0.0718	0.1591	-0.1554	-0.0060	0.0407	-0.0472	-0.0405	0.0931	1.1530	1.2201	-0.0122	0.0003	-1.3101	0.2773
272.0000	0.0662	0.0692	0.0814	0.1474	-0.1607	-0.0168	0.0345	-0.0320	-0.0479	0.0984	1.1270	1.2351	-0.0184	0.0120	-1.4829	0.2816
280.0000	0.0554	0.0890	0.0880	0.1326	-0.1638	-0.0129	0.0192	-0.0161	-0.0576	0.1055	1.1046	1.2532	-0.0209	0.0140	-1.6334	0.2843
288.0000	0.0567	0.1034	0.1031	0.1204	-0.1535	-0.0065	0.0196	-0.0012	-0.0451	0.1248	1.1055	1.2925	-0.0158	0.0174	-1.7580	0.2925
296.0000	0.0451	0.1170	0.1082	0.1008	-0.1322	-0.0183	0.0264	0.0070	-0.0316	0.1475	1.1305	1.3564	-0.0192	0.0298	-1.8635	0.3112
304.0000	0.0142	0.1306	0.0928	0.0774	-0.1136	-0.0341	0.0286	0.0090	-0.0437	0.1617	1.1647	1.4296	-0.0350	0.0372	-1.9481	0.3345
312.0000	-0.0102	0.1392	0.0738	0.0623	-0.1063	-0.0337	0.0320	0.0083	-0.0599	0.1755	1.2102	1.5128	-0.0458	0.0377	-2.0044	0.3589
320.0000	-0.0126	0.1464	0.0624	0.0466	-0.1097	-0.0304	0.0255	-0.0037	-0.0582	0.1902	1.2640	1.6052	-0.0498	0.0436	-2.0487	0.3848
328.0000	-0.0061	0.1566	0.0537	0.0228	-0.1221	-0.0393	0.0012	-0.0297	-0.0565	0.1889	1.2965	1.6762	-0.0610	0.0486	-2.1128	0.4018
336.0000	-0.0017	0.1594	0.0478	0.0117	-0.1363	-0.0433	-0.0092	-0.0475	-0.0664	0.1731	1.2930	1.7081	-0.0717	0.0384	-2.2057	0.3984
344.0000	0.0053	0.1473	0.0478	0.0245	-0.1395	-0.0292	0.0113	-0.0392	-0.0687	0.1666	1.2755	1.7255	-0.0644	0.0266	-2.3110	0.3823
352.0000	0.0173	0.1384	0.0496	0.0372	-0.1321	-0.0140	0.0291	-0.0206	-0.0569	0.1742	1.2629	1.7503	-0.0505	0.0326	-2.4132	0.3710
360.0000	0.0268	0.1492	0.0543	0.0347	-0.1271	-0.0102	0.0313	-0.0099	-0.0460	0.1792	1.2551	1.7756	-0.0465	0.0436	-2.5054	0.3696
368.0000	0.0299	0.1660	0.0666	0.0307	-0.1270	-0.0101	0.0418	-0.0035	-0.0383	0.1783	1.2521	1.7989	-0.0399	0.0405	-2.5875	0.3721
376.0000	0.0285	0.1689	0.0770	0.0288	-0.1267	-0.0136	0.0441	0.0006	-0.0269	0.1799	1.2533	1.8293	-0.0241	0.0332	-2.6688	0.3726
384.0000	0.0274	0.1674	0.0798	0.0203	-0.1299	-0.0243	0.0099	-0.0016	-0.0131	0.1860	1.2548	1.8664	-0.0221	0.0391	-2.7529	0.3700
392.0000	0.0317	0.1831	0.0886	0.0151	-0.1367	-0.0279	-0.0074	0.0030	0.0069	0.1988	1.2651	1.9100	-0.0371	0.0541	-2.8274	0.3706
400.0000	0.0408	0.2169	0.1000	0.0194	-0.1305	-0.0160	0.0445	0.0232	0.0376	0.2204	1.2923	1.9685	-0.0370	0.0669	-2.8869	0.3821
408.0000	0.0483	0.2533	0.0819	0.0137	-0.1074	-0.0074	0.0955	0.0348	0.0605	0.2381	1.3217	2.0342	-0.0156	0.0770	-2.9458	0.3998
416.0000	0.0551	0.2815	0.0338	-0.0044	-0.0902	-0.0121	0.0677	0.0188	0.0612	0.2427	1.3422	2.0883	-0.0043	0.0843	-3.0095	0.4108
424.0000	0.0701	0.2961	-0.0005	-0.0045	-0.0888	-0.0114	0.0212	-0.0011	0.0622	0.2478	1.3695	2.1344	-0.0096	0.0852	-3.0655	0.4102
432.0000	0.0891	0.2946	-0.0039	0.0155	-0.0836	0.0016	0.0392	-0.0003	0.0813	0.2618	1.4076	2.1833	-0.0043	0.0825	-3.1149	0.3988
440.0000	0.0962	0.2848	-0.0059	0.0222	-0.0636	0.0089	0.0835	0.0113	0.0975	0.2696	1.4337	2.2252	0.0156	0.0838	-3.1706	0.3782
448.0000	0.0901	0.2816	-0.0183	0.0128	-0.0444	0.0056	0.0892	0.0214	0.1006	0.2661	1.4478	2.2559	0.0277	0.0918	-3.2232	0.3600
456.0000	0.0870	0.2888	-0.0218	0.0121	-0.0401	0.0041	0.0750	0.0314	0.1147	0.2670	1.4751	2.2916	0.0270	0.1036	-3.2546	0.3571
464.0000	0.0928	0.3003	-0.0147	0.0088	-0.0455	0.0050	0.0724	0.0373	0.1409	0.2721	1.5081	2.3274	0.0261	0.1141	-3.2768	0.3606
472.0000	0.0964	0.3186	-0.0128	-0.0272	-0.0453	0.0049	0.0706	0.0384	0.1488	0.2681	1.5208	2.3408	0.0294	0.1207	-3.3066	0.3584
480.0000	0.0914	0.3510	-0.0154	-0.0811	-0.0282	0.0118	0.0694	0.0464	0.1404	0.2643	1.5333	2.3486	0.0341	0.1282	-3.3227	0.3685
488.0000	0.0858	0.3853	-0.0166	-0.1130	-0.0030	0.0252	0.0817	0.0548	0.1456	0.2744	1.5792	2.3850	0.0374	0.1394	-3.2993	0.4070
496.0000	0.0871	0.3963	-0.0225	-0.1145	0.0086	0.0310	0.0924	0.0463	0.1586	0.2811	1.6321	2.4262	0.0349	0.1427	-3.2617	0.4420
504.0000	0.0903	0.3826	-0.0291	-0.1053	0.0101	0.0311	0.0924	0.0387	0.1547	0.2687	1.6486	2.4263	0.0329	0.1308	-3.2476	0.4367
512.0000	0.0844	0.3689	-0.0248	-0.1065	0.0251	0.0359	0.0970	0.0561	0.1468	0.2563	1.6501	2.4077	0.0425	0.1199	-3.2412	0.4122
520.0000	0.0647	0.3720	-0.0179	-0.1308	0.0436	0.0342	0.0965	0.0716	0.1560	0.2581	1.6816	2.4207	0.0520	0.1232	-3.2014	0.4052
528.0000	0.0386	0.3877	-0.0195	-0.1656	0.0318	0.0160	0.0735	0.0604	0.1631	0.2534	1.7289	2.4471	0.0403	0.1224	-3.1345	0.4005
536.0000	0.0188	0.4099	-0.0151	-0.1815	0.0024	0.0013	0.0585	0.0583	0.1463	0.2288	1.7501	2.4373	0.0179	0.0993	-3.0825	0.3680
544.0000	0.0091	0.4313	0.0088	-0.1783	-0.0027	0.0059	0.0738	0.0874	0.1239	0.2008	1.7447	2.3953	0.0066	0.0710	-3.0581	0.3202
552.0000	0.0032	0.4312	0.0381	-0.1811	0.0063	0.0157	0.0852	0.1083	0.1181	0.1766	1.7303	2.3465	0.0023	0.0564	-3.0463	0.2801
560.0000	-0.0051	0.3959	0.0586	-0.1874	-0.0077	0.0211	0.0857	0.1091	0.1209	0.1446	1.6913	2.2756	0.0044	0.0430	-3.0569	0.2383
568.0000	-0.0163	0.3455	0.0728	-0.1827	-0.0297	0.0285	0.1147	0.1276	0.1186	0.1054	1.6045	2.1626	0.0321	0.0171	-3.1186	0.1838
576.0000	-0.0266	0.3110	0.0838	-0.1877	-0.0310	0.0299	0.1484	0.1538	0.1109	0.0699	1.4826	2.0224	0.0660	-0.0098	-3.2293	0.1301
584.0000	-0.0320	0.2977	0.0938	-0.2181	-0.0324	0.0164	0.1294	0.1457	0.0989	0.0343	1.3527	1.8658	0.0534	-0.0305	-3.3632	0.0845
592.0000	-0.0336	0.2904	0.1063	-0.2415	-0.0490	0.0076	0.0998	0.1365	0.0830	-0.0077	1.2159	1.6807	0.0076	-0.0566	-3.5198	0.0356
600.0000	-0.0349	0.2751	0.1069	-0.2367	-0.0507	0.0148	0.1222	0.1730	0.0676	-0.0482	1.0563	1.4679	0.0004	-0.0913	-3.7201	-0.0208
608.0000	-0.0307	0.2374	0.0812	-0.2258	-0.0384	0.0128	0.1345	0.2032	0.0527	-0.0832	0.8741	1.2404	0.0348	-0.1241	-3.9630	-0.0801
616.0000	-0.0138	0.1670	0.0540	-0.2075	-0.0576	-0.0074	0.0792	0.1726	0.0373	-0.1203	0.6881	0.9962	0.0443	-0.1552	-4.2290	-0.1436
624.0000	0.0052	0.0754	0.0477	-0.1593	-0.0991	-0.0168	0.0449	0.1327	0.0287	-0.1578	0.5126	0.7389	0.0189	-0.1894	-4.5142	-0.2110
632.0000	0.0066	-0.0088	0.0209	-0.1158	-0.1073	-0.0137	0.0878	0.1239	0.0283	-0.1875	0.3422	0.4881	0.0068	-0.2201	-4.8232	-0.2799
640.0000	-0.0065	-0.0634	-0.0663	-0.1178	-0.0921	-0.0322	0.1049	0.0982	0.0224	-0.2160	0.1656	0.2396	0.0098	-0.2478	-5.1411	-0.3634
648.0000	-0.0108	-0.0827	-0.1647	-0.1046	-0.1028	-0.0683	0.0509	0.0582	0.0055	-0.2526	-0.0066	-0.0256	-0.0051	-0.2853	-5.4433	-0.4707
656.0000	0.0017	-0.0915	-0.2120	0.0086	-0.1182	-0.0883	0.0397	0.0806	-0.0096	-0.2878	-0.1393	-0.2829	-0.0277	-0.3256	-5.7087	-0.5712
664.0000	0.0200	-0.1617	-0.2410	0.1856	-0.0968	-0.1057	0.1006	0.1364	-0.0159	-0.3072	-0.2082	-0.4940	-0.0369	-0.3433	-5.8998	-0.6239
672.0000	0.0360	-0.3543	-0.3099	0.3158	-0.0824	-0.1562	0.1085	0.1096	-0.0174	-0.3123	-0.2204	-0.6748	-0.0502	-0.3399	-5.9518	-0.6253
680.0000	0.0416	-0.6135	-0.3880	0.3323	-0.1252	-0.2137	0.0485	0.0203	-0.0128	-0.3111	-0.1845	-0.8295	-0.0751	-0.3401	-5.8053	-0.5858
688.0000	0.0197	-0.7916	-0.4096	0.2092	-0.1696	-0.2244	0.0626	0.0024	-0.0021	-0.3033	-0.0813	-0.8663	-0.0848	-0.3429	-5.4411	-0.4942
696.0000	-0.0317	-0.8230	-0.3785	-0.0364	-0.1411	-0.1945	0.1823	0.0656	0.0023	-0.2837	0.1044	-0.7073	-0.0756	-0.3269	-4.8933	-0.3521
704.0000	-0.0884	-0.7939	-0.3428	-0.2852	-0.0687	-0.1666	0.2768	0.1014	-0.0033	-0.2491	0.3448	-0.4255	-0.0722	-0.2944	-4.2417	-0.1989
712.0000	-0.1328	-0.7948	-0.3187	-0.4042	-0.0241	-0.1495	0.2802	0.0821	-0.0037	-0.2031	0.5892	-0.1482	-0.0768	-0.2642	-3.5669	-0.0671
720.0000	-0.1763	-0.8026	-0.2950	-0.4199	-0.0110	-0.1291	0.2528	0.0605	0.0070	-0.1539	0.8028	0.0968	-0.0852	-0.2358	-2.8888	0.0474
728.0000	-0.2361	-0.7716	-0.2675	-0.4569	0.0109	-0.1078	0.2403	0.0401	0.0127	-0.1024	0.9662	0.3256	-0.1091	-0.2009	-2.1730	0.1492
736.0000	-0.3140	-0.7331	-0.2371	-0.5273	0.0525	-0.0911	0.2345	0.0003	0.0056	-0.0444	1.0789	0.5052	-0.1287	-0.1654	-1.4144	0.2295
744.0000	-0.3981	-0.7200	-0.2001	-0.5359	0.0955	-0.0729	0.2233	-0.0300	-0.0012	0.0088	1.1858	0.6385	-0.1020	-0.1344	-0.6718	0.2965
752.0000	-0.4694	-0.6874	-0.1531	-0.4488	0.1271	-0.0528	0.1889	-0.0310	0.0039	0.0351	1.3411	0.8231	-0.0544	-0.1035	0.0002	0.3663
760.0000	-0.5173	-0.5958	-0.1009	-0.3216	0.1455	-0.0387	0.1142	-0.0406	0.0162	0.0372	1.5200	1.1100	-0.0521	-0.0765	0.6124	0.4270
768.0000	-0.5499	-0.4805	-0.0592	-0.2127	0.1499	-0.0320	0.0183	-0.0867	0.0223	0.0368	1.6302	1.4061	-0.0799	-0.0592	1.2008	0.4567
776.0000	-0.5673	-0.3641	-0.0412	-0.1592	0.1354	-0.0312	-0.0706	-0.1459	0.0146	0.0307	1.6358	1.5983	-0.0706	-0.0391	1.7461	0.4605
784.0000	-0.5388	-0.2017	-0.0380	-0.1688	0.1038	-0.0376	-0.1488	-0.1893	0.0032	-0.0013	1.5939	1.6759	-0.0315	-0.0060	2.1680	0.4546
792.0000	-0.4502	0.0052	-0.0363	-0.1923	0.0751	-0.0482	-0.2076	-0.2104	0.0066	-0.0480	1.5537	1.6819	-0.0157	0.0248	2.4103	0.4392
800.0000	-0.3469	0.1513	-0.0410	-0.1755	0.0680	-0.0564	-0.2382	-0.2128	0.0224	-0.0786	1.5007	1.6419	-0.0172	0.0406	2.5150	0.4138
808.0000	-0.2803	0.1668	-0.0452	-0.1375	0.0673	-0.0575	-0.2752	-0.2025	0.0306	-0.0922	1.4201	1.5721	-0.0120	0.0547	2.5783	0.3902
816.0000	-0.2425	0.1141	-0.0160	-0.1276	0.0460	-0.0479	-0.3410	-0.1789	0.0264	-0.1092	1.3250	1.4777	-0.0242	0.0739	2.6331	0.3674
824.0000	-0.2013	0.0717	0.0422	-0.1440	0.0108	-0.0348	-0.3795	-0.1375	0.0200	-0.1341	1.2097	1.3379	-0.0599	0.0781	2.6220	0.3243
832.0000	-0.1565	0.0314	0.0661	-0.1524	-0.0111	-0.0386	-0.3425	-0.1002	0.0093	-0.1651	1.0484	1.1407	-0.0717	0.0550	2.5021	0.2502
840.0000	-0.1167	-0.0263	0.0256	-0.1293	-0.0162	-0.0616	-0.2742	-0.1027	-0.0103	-0.2092	0.8523	0.9107	-0.0523	0.0198	2.3116	0.1592
848.0000	-0.0721	-0.0701	-0.0376	-0.0571	-0.0208	-0.0767	-0.2284	-0.1403	-0.0278	-0.2601	0.6594	0.6695	-0.0496	-0.0147	2.0983	0.0674
856.0000	-0.0198	-0.0927	-0.0901	0.0566	-0.0336	-0.0727	-0.2016	-0.1806	-0.0419	-0.3020	0.4740	0.4086	-0.0666	-0.0527	1.8512	-0.0284
864.0000	0.0255	-0.1455	-0.1344	0.1564	-0.0559	-0.0711	-0.1942	-0.2184	-0.0680	-0.3383	0.2752	0.1260	-0.0664	-0.0939	1.5518	-0.1404
872.0000	0.0553	-0.2532	-0.1525	0.2004	-0.0799	-0.0791	-0.2167	-0.2518	-0.0978	-0.3742	0.0744	-0.1479	-0.0672	-0.1276	1.2402	-0.2627
880.0000	0.0648	-0.3801	-0.1319	0.2116	-0.0863	-0.0777	-0.2220	-0.2477	-0.1086	-0.3894	-0.0916	-0.3750	-0.1080	-0.1511	0.9749	-0.3655
888.0000	0.0445	-0.4895	-0.1204	0.2218	-0.0714	-0.0706	-0.1666	-0.2032	-0.1184	-0.3740	-0.2147	-0.5343	-0.1566	-0.1698	0.7649	-0.4264
896.0000	0.0130	-0.5563	-0.1460	0.2297	-0.0592	-0.0772	-0.1042	-0.1745	-0.1593	-0.3573	-0.3198	-0.6339	-0.1610	-0.1844	0.5823	-0.4547
904.0000	0.0134	-0.5397	-0.1447	0.2415	-0.0568	-0.0815	-0.0955	-0.1803	-0.2013	-0.3520	-0.4196	-0.7061	-0.1372	-0.1897	0.4184	-0.4651
912.0000	0.0499	-0.4342	-0.0744	0.2676	-0.0411	-0.0561	-0.1021	-0.1699	-0.1923	-0.3253	-0.4989	-0.7698	-0.1228	-0.1784	0.2943	-0.4472
920.0000	0.0794	-0.3184	-0.0017	0.2754	-0.0100	-0.0197	-0.0794	-0.1285	-0.1511	-0.2635	-0.5434	-0.8039	-0.1115	-0.1458	0.2264	-0.3924
928.0000	0.0821	-0.2730	0.0167	0.2314	0.0082	-0.0042	-0.0629	-0.1022	-0.1317	-0.2034	-0.5613	-0.7881	-0.0907	-0.0984	0.2024	-0.3247
936.0000	0.0764	-0.2866	0.0198	0.1663	0.0100	-0.0008	-0.0760	-0.0995	-0.1317	-0.1669	-0.5668	-0.7423	-0.0722	-0.0528	0.1985	-0.2684
944.0000	0.0660	-0.2939	0.0380	0.1210	0.0157	0.0049	-0.0799	-0.0862	-0.1204	-0.1323	-0.5561	-0.6895	-0.0599	-0.0191	0.2107	-0.2134
952.0000	0.0416	-0.2610	0.0394	0.0845	0.0188	-0.0021	-0.0675	-0.0680	-0.1061	-0.0893	-0.5184	-0.6206	-0.0512	0.0053	0.2510	-0.1474
960.0000	0.0197	-0.1917	0.0235	0.0439	0.0042	-0.0218	-0.0751	-0.0701	-0.1050	-0.0576	-0.4641	-0.5317	-0.0593	0.0216	0.3147	-0.0870
968.0000	0.0224	-0.1041	0.0345	0.0231	-0.0062	-0.0240	-0.0910	-0.0684	-0.0996	-0.0419	-0.4182	-0.4509	-0.0799	0.0276	0.3743	-0.0493
976.0000	0.0427	-0.0312	0.0691	0.0267	0.0088	-0.0057	-0.0770	-0.0384	-0.0777	-0.0268	-0.3871	-0.3961	-0.0779	0.0300	0.4119	-0.0264
984.0000	0.0663	-0.0064	0.0856	0.0244	0.0233	-0.0002	-0.0558	-0.0136	-0.0561	-0.0103	-0.3593	-0.3543	-0.0487	0.0377	0.4341	-0.0107
992.0000	0.0887	-0.0327	0.0829	0.0080	0.0099	-0.0163	-0.0684	-0.0225	-0.0440	-0.0023	-0.3323	-0.3162	-0.0293	0.0460	0.4497	-0.0089
1000.0000	0.0973	-0.0821	0.0818	-0.0034	-0.0111	-0.0293	-0.0915	-0.0371	-0.0342	-0.0017	-0.3102	-0.2866	-0.0286	0.0465	0.4609	-0.0180
1008.0000	0.0857	-0.1156	0.0789	-0.0051	-0.0096	-0.0280	-0.0860	-0.0333	-0.0272	-0.0004	-0.2831	-0.2561	-0.0232	0.0460	0.4780	-0.0228
1016.0000	0.0767	-0.1042	0.0754	-0.0031	0.0095	-0.0223	-0.0669	-0.0298	-0.0227	0.0066	-0.2391	-0.2090	-0.0196	0.0557	0.5122	-0.0192
1024.0000	0.0822	-0.0562	0.0817	-0.0011	0.0238	-0.0204	-0.0644	-0.0411	-0.0153	0.0186	-0.1898	-0.1552	-0.0367	0.0691	0.5526	-0.0169
1032.0000	0.0777	-0.0149	0.0797	-0.0110	0.0197	-0.0275	-0.0776	-0.0548	-0.0161	0.0234	-0.1586	-0.1190	-0.0501	0.0699	0.5752	-0.0235
1040.0000	0.0565	-0.0039	0.0579	-0.0343	-0.0022	-0.0405	-0.0935	-0.0593	-0.0338	0.0106	-0.1497	-0.1031	-0.0352	0.0567	0.5755	-0.0395
1048.0000	0.0491	-0.0012	0.0566	-0.0430	-0.0224	-0.0404	-0.1007	-0.0503	-0.0422	-0.0044	-0.1510	-0.0923	-0.0219	0.0440	0.5687	-0.0578
1056.0000	0.0576	0.0112	0.0971	-0.0307	-0.0203	-0.0209	-0.0868	-0.0259	-0.0218	-0.0001	-0.1550	-0.0779	-0.0372	0.0423	0.5623	-0.0658
1064.0000	0.0498	0.0227	0.1295	-0.0345	-0.0058	-0.0072	-0.0593	0.0001	-0.0032	0.0104	-0.1639	-0.0656	-0.0502	0.0474	0.5465	-0.0625
1072.0000	0.0321	0.0309	0.1173	-0.0616	-0.0064	-0.0171	-0.0466	0.0059	-0.0113	0.0031	-0.1791	-0.0648	-0.0340	0.0483	0.5135	-0.0627
1080.0000	0.0424	0.0396	0.0910	-0.0678	-0.0228	-0.0324	-0.0563	-0.0112	-0.0226	-0.0124	-0.1973	-0.0796	-0.0143	0.0412	0.4693	-0.0704
1088.0000	0.0720	0.0206	0.0757	-0.0421	-0.0341	-0.0344	-0.0658	-0.0346	-0.0222	-0.0170	-0.2130	-0.1032	-0.0113	0.0314	0.4242	-0.0702
1096.0000	0.0831	-0.0453	0.0632	-0.0243	-0.0337	-0.0288	-0.0607	-0.0462	-0.0279	-0.0178	-0.2229	-0.1237	-0.0073	0.0254	0.3800	-0.0589
1104.0000	0.0770	-0.1077	0.0604	-0.0268	-0.0298	-0.0226	-0.0501	-0.0368	-0.0327	-0.0199	-0.2281	-0.1344	0.0010	0.0230	0.3352	-0.0533
1112.0000	0.0688	-0.1060	0.0702	-0.0329	-0.0298	-0.0197	-0.0481	-0.0214	-0.0171	-0.0125	-0.2337	-0.1379	-0.0074	0.0171	0.2905	-0.0616
1120.0000	0.0430	-0.0555	0.0573	-0.0533	-0.0401	-0.0307	-0.0599	-0.0281	-0.0139	-0.0094	-0.2448	-0.1449	-0.0253	0.0025	0.2448	-0.0785
1128.0000	-0.0004	-0.0020	0.0191	-0.0935	-0.0558	-0.0474	-0.0742	-0.0451	-0.0541	-0.0343	-0.2607	-0.1619	-0.0255	-0.0142	0.1953	-0.1009
1136.0000	-0.0206	0.0536	0.0162	-0.1114	-0.0536	-0.0375	-0.0679	-0.0238	-0.0840	-0.0579	-0.2693	-0.1760	-0.0178	-0.0173	0.1495	-0.1209
1144.0000	-0.0039	0.1125	0.0584	-0.0865	-0.0271	-0.0000	-0.0395	0.0309	-0.0520	-0.0342	-0.2603	-0.1682	-0.0310	-0.0017	0.1181	-0.1234
1152.0000	0.0164	0.1292	0.0677	-0.0620	-0.0080	0.0209	-0.0174	0.0463	-0.0130	0.0089	-0.2463	-0.1525	-0.0513	0.0154	0.0890	-0.1123
1160.0000	0.0277	0.0721	0.0140	-0.0596	-0.0154	0.0079	-0.0141	-0.0023	-0.0323	0.0092	-0.2491	-0.1667	-0.0432	0.0154	0.0368	-0.1083
1168.0000	0.0474	-0.0245	-0.0354	-0.0433	-0.0230	-0.0029	-0.0094	-0.0483	-0.0695	-0.0236	-0.2625	-0.2109	-0.0132	0.0045	-0.0321	-0.1094
1176.0000	0.0666	-0.1072	-0.0383	-0.0037	-0.0101	0.0099	0.0027	-0.0431	-0.0648	-0.0349	-0.2595	-0.2413	0.0041	0.0016	-0.0807	-0.0966
1184.0000	0.0610	-0.1430	-0.0270	0.0179	0.0030	0.0220	-0.0006	-0.0200	-0.0421	-0.0206	-0.2400	-0.2408	0.0036	0.0080	-0.0973	-0.0802
