Time	FP1	FP2	C3	C4	P7	P8	O1	O2	F7	F8	F3	F4	T7	T8	P3	P4
0.0000	-0.0017	0.0001	-0.0012	0.0009	-0.0009	0.0015	-0.0006	-0.0008	-0.0000	-0.0000	-0.0011	-0.0016	-0.0009	0.0002	-0.0002	-0.0002
8.0000	-0.0017	0.0001	-0.0013	0.0007	-0.0009	0.0016	-0.0006	-0.0008	-0.0000	-0.0000	-0.0011	-0.0018	-0.0009	0.0002	-0.0002	-0.0002
16.0000	-0.0017	0.0001	-0.0012	0.0005	-0.0009	0.0016	-0.0006	-0.0008	-0.0000	-0.0000	-0.0011	-0.0020	-0.0009	0.0002	-0.0002	-0.0002
24.0000	-0.0017	0.0000	-0.0012	0.0003	-0.0009	0.0017	-0.0006	-0.0008	-0.0000	-0.0000	-0.0010	-0.0022	-0.0009	0.0002	-0.0002	-0.0002
32.0000	-0.0017	0.0000	-0.0013	0.0001	-0.0009	0.0017	-0.0006	-0.0008	-0.0000	-0.0000	-0.0010	-0.0023	-0.0008	0.0002	-0.0002	-0.0002
40.0000	-0.0017	-0.0000	-0.0013	-0.0002	-0.0009	0.0018	-0.0006	-0.0008	-0.0000	-0.0000	-0.0010	-0.0026	-0.0008	0.0002	-0.0002	-0.0002
48.0000	-0.0017	-0.0001	-0.0013	-0.0004	-0.0009	0.0018	-0.0006	-0.0008	-0.0000	-0.0000	-0.0010	-0.0029	-0.0008	0.0002	-0.0003	-0.0002
56.0000	-0.0018	-0.0001	-0.0013	-0.0008	-0.0009	0.0019	-0.0007	-0.0008	-0.0000	-0.0000	-0.0010	-0.0031	-0.0008	0.0001	-0.0003	-0.0002
64.0000	-0.0018	-0.0002	-0.0013	-0.0011	-0.0009	0.0020	-0.0007	-0.0008	-0.0000	-0.0000	-0.0010	-0.0033	-0.0008	0.0001	-0.0003	-0.0002
72.0000	-0.0018	-0.0002	-0.0013	-0.0014	-0.0009	0.0020	-0.0007	-0.0008	-0.0000	-0.0000	-0.0010	-0.0036	-0.0008	0.0001	-0.0003	-0.0002
80.0000	-0.0018	-0.0002	-0.0013	-0.0017	-0.0009	0.0021	-0.0008	-0.0009	-0.0000	-0.0000	-0.0010	-0.0037	-0.0008	0.0001	-0.0003	-0.0002
88.0000	-0.0018	-0.0003	-0.0014	-0.0019	-0.0010	0.0021	-0.0008	-0.0009	-0.0000	-0.0000	-0.0010	-0.0038	-0.0008	0.0001	-0.0003	-0.0003
96.0000	-0.0019	-0.0003	-0.0014	-0.0022	-0.0010	0.0022	-0.0009	-0.0009	-0.0000	-0.0000	-0.0011	-0.0038	-0.0008	0.0001	-0.0003	-0.0003
104.0000	-0.0020	-0.0004	-0.0014	-0.0025	-0.0011	0.0022	-0.0010	-0.0010	-0.0000	-0.0000	-0.0012	-0.0037	-0.0009	0.0001	-0.0003	-0.0003
112.0000	-0.0020	-0.0004	-0.0015	-0.0028	-0.0012	0.0023	-0.0011	-0.0011	-0.0000	-0.0000	-0.0013	-0.0035	-0.0009	0.0001	-0.0003	-0.0004
120.0000	-0.0022	-0.0005	-0.0016	-0.0032	-0.0013	0.0024	-0.0012	-0.0012	-0.0000	-0.0000	-0.0014	-0.0032	-0.0010	0.0000	-0.0004	-0.0004
128.0000	-0.0023	-0.0006	-0.0017	-0.0035	-0.0014	0.0024	-0.0013	-0.0014	-0.0000	-0.0000	-0.0016	-0.0031	-0.0011	0.0000	-0.0004	-0.0005
136.0000	-0.0024	-0.0006	-0.0018	-0.0039	-0.0014	0.0025	-0.0014	-0.0015	-0.0000	-0.0000	-0.0017	-0.0029	-0.0012	0.0000	-0.0005	-0.0006
144.0000	-0.0024	-0.0007	-0.0019	-0.0042	-0.0015	0.0025	-0.0015	-0.0016	-0.0000	-0.0000	-0.0019	-0.0027	-0.0013	-0.0000	-0.0005	-0.0007
152.0000	-0.0025	-0.0008	-0.0021	-0.0045	-0.0016	0.0026	-0.0015	-0.0017	-0.0000	-0.0000	-0.0020	-0.0026	-0.0013	-0.0000	-0.0006	-0.0007
160.0000	-0.0025	-0.0008	-0.0022	-0.0048	-0.0017	0.0026	-0.0016	-0.0017	-0.0000	-0.0000	-0.0021	-0.0024	-0.0014	-0.0001	-0.0006	-0.0008
168.0000	-0.0025	-0.0009	-0.0022	-0.0049	-0.0017	0.0027	-0.0017	-0.0018	-0.0000	-0.0000	-0.0022	-0.0021	-0.0014	-0.0001	-0.0006	-0.0009
176.0000	-0.0026	-0.0010	-0.0023	-0.0051	-0.0018	0.0028	-0.0017	-0.0018	-0.0000	-0.0000	-0.0022	-0.0019	-0.0015	-0.0001	-0.0007	-0.0009
184.0000	-0.0027	-0.0010	-0.0024	-0.0052	-0.0018	0.0028	-0.0017	-0.0019	-0.0000	-0.0000	-0.0022	-0.0018	-0.0015	-0.0001	-0.0007	-0.0010
192.0000	-0.0027	-0.0011	-0.0024	-0.0052	-0.0018	0.0028	-0.0018	-0.0019	-0.0000	-0.0000	-0.0022	-0.0015	-0.0016	-0.0001	-0.0007	-0.0010
200.0000	-0.0028	-0.0012	-0.0024	-0.0052	-0.0018	0.0029	-0.0018	-0.0019	-0.0000	-0.0000	-0.0022	-0.0012	-0.0016	-0.0002	-0.0007	-0.0010
208.0000	-0.0029	-0.0013	-0.0024	-0.0051	-0.0018	0.0030	-0.0018	-0.0019	-0.0000	-0.0000	-0.0021	-0.0010	-0.0016	-0.0002	-0.0007	-0.0011
216.0000	-0.0029	-0.0014	-0.0023	-0.0048	-0.0018	0.0030	-0.0018	-0.0019	-0.0000	-0.0000	-0.0021	-0.0007	-0.0015	-0.0002	-0.0007	-0.0011
224.0000	-0.0029	-0.0014	-0.0021	-0.0046	-0.0017	0.0030	-0.0018	-0.0019	-0.0000	-0.0000	-0.0020	-0.0004	-0.0015	-0.0002	-0.0007	-0.0010
232.0000	-0.0031	-0.0015	-0.0020	-0.0045	-0.0017	0.0031	-0.0018	-0.0019	-0.0000	-0.0000	-0.0020	-0.0002	-0.0014	-0.0003	-0.0007	-0.0010
240.0000	-0.0031	-0.0016	-0.0018	-0.0044	-0.0016	0.0032	-0.0017	-0.0018	-0.0000	-0.0000	-0.0020	-0.0001	-0.0014	-0.0003	-0.0006	-0.0010
248.0000	-0.0030	-0.0017	-0.0015	-0.0040	-0.0014	0.0032	-0.0016	-0.0017	-0.0000	-0.0000	-0.0019	0.0001	-0.0012	-0.0003	-0.0006	-0.0009
256.0000	-0.0028	-0.0018	-0.0012	-0.0037	-0.0012	0.0032	-0.0015	-0.0015	-0.0000	-0.0000	-0.0016	0.0005	-0.0010	-0.0004	-0.0005	-0.0008
264.0000	-0.0029	-0.0019	-0.0011	-0.0037	-0.0012	0.0033	-0.0015	-0.0015	-0.0000	-0.0000	-0.0015	0.0005	-0.0009	-0.0004	-0.0005	-0.0008
272.0000	-0.0033	-0.0020	-0.0010	-0.0041	-0.0013	0.0033	-0.0016	-0.0017	-0.0000	-0.0000	-0.0016	0.0003	-0.0010	-0.0004	-0.0005	-0.0009
280.0000	-0.0034	-0.0021	-0.0010	-0.0045	-0.0014	0.0034	-0.0018	-0.0018	-0.0000	-0.0000	-0.0018	0.0001	-0.0011	-0.0005	-0.0006	-0.0010
288.0000	-0.0036	-0.0022	-0.0010	-0.0049	-0.0015	0.0035	-0.0019	-0.0020	-0.0000	-0.0000	-0.0019	-0.0001	-0.0012	-0.0005	-0.0006	-0.0010
296.0000	-0.0037	-0.0023	-0.0010	-0.0053	-0.0016	0.0036	-0.0020	-0.0021	-0.0000	-0.0000	-0.0021	-0.0004	-0.0012	-0.0006	-0.0007	-0.0011
304.0000	-0.0039	-0.0024	-0.0010	-0.0057	-0.0016	0.0036	-0.0020	-0.0022	-0.0000	-0.0000	-0.0022	-0.0005	-0.0013	-0.0006	-0.0007	-0.0012
312.0000	-0.0040	-0.0026	-0.0010	-0.0060	-0.0017	0.0037	-0.0021	-0.0023	-0.0000	-0.0000	-0.0023	-0.0006	-0.0013	-0.0006	-0.0007	-0.0013
320.0000	-0.0040	-0.0027	-0.0009	-0.0064	-0.0017	0.0037	-0.0022	-0.0024	-0.0000	-0.0000	-0.0024	-0.0007	-0.0014	-0.0007	-0.0008	-0.0013
328.0000	-0.0042	-0.0028	-0.0010	-0.0068	-0.0018	0.0038	-0.0023	-0.0026	-0.0000	-0.0000	-0.0025	-0.0009	-0.0014	-0.0007	-0.0008	-0.0014
336.0000	-0.0043	-0.0029	-0.0010	-0.0073	-0.0019	0.0038	-0.0024	-0.0027	-0.0000	-0.0000	-0.0026	-0.0010	-0.0015	-0.0008	-0.0008	-0.0015
344.0000	-0.0044	-0.0030	-0.0010	-0.0077	-0.0020	0.0039	-0.0025	-0.0028	-0.0000	-0.0000	-0.0028	-0.0012	-0.0015	-0.0008	-0.0009	-0.0016
352.0000	-0.0045	-0.0032	-0.0010	-0.0082	-0.0020	0.0039	-0.0025	-0.0029	-0.0000	-0.0000	-0.0029	-0.0014	-0.0016	-0.0009	-0.0009	-0.0016
360.0000	-0.0046	-0.0033	-0.0011	-0.0085	-0.0021	0.0039	-0.0025	-0.0030	-0.0000	-0.0000	-0.0030	-0.0014	-0.0016	-0.0009	-0.0009	-0.0017
368.0000	-0.0046	-0.0034	-0.0011	-0.0088	-0.0021	0.0040	-0.0026	-0.0030	-0.0000	-0.0000	-0.0031	-0.0014	-0.0016	-0.0010	-0.0009	-0.0017
376.0000	-0.0045	-0.0036	-0.0011	-0.0089	-0.0020	0.0041	-0.0026	-0.0030	-0.0000	-0.0000	-0.0031	-0.0014	-0.0016	-0.0010	-0.0009	-0.0018
384.0000	-0.0044	-0.0037	-0.0011	-0.0091	-0.0020	0.0041	-0.0025	-0.0030	-0.0000	-0.0000	-0.0031	-0.0014	-0.0015	-0.0011	-0.0009	-0.0017
392.0000	-0.0046	-0.0038	-0.0012	-0.0094	-0.0021	0.0041	-0.0026	-0.0031	-0.0000	-0.0000	-0.0032	-0.0013	-0.0015	-0.0011	-0.0009	-0.0018
400.0000	-0.0049	-0.0040	-0.0013	-0.0099	-0.0022	0.0042	-0.0028	-0.0032	-0.0000	-0.0000	-0.0034	-0.0015	-0.0016	-0.0012	-0.0010	-0.0018
408.0000	-0.0052	-0.0042	-0.0014	-0.0106	-0.0024	0.0043	-0.0029	-0.0034	-0.0000	-0.0000	-0.0036	-0.0019	-0.0017	-0.0012	-0.0010	-0.0020
416.0000	-0.0055	-0.0043	-0.0015	-0.0112	-0.0025	0.0042	-0.0029	-0.0035	-0.0000	0.0000	-0.0039	-0.0022	-0.0018	-0.0013	-0.0011	-0.0021
424.0000	-0.0057	-0.0044	-0.0016	-0.0116	-0.0025	0.0043	-0.0030	-0.0035	-0.0000	0.0000	-0.0041	-0.0022	-0.0019	-0.0013	-0.0011	-0.0022
432.0000	-0.0059	-0.0046	-0.0017	-0.0120	-0.0025	0.0045	-0.0031	-0.0036	-0.0000	0.0000	-0.0042	-0.0024	-0.0019	-0.0014	-0.0012	-0.0023
440.0000	-0.0061	-0.0048	-0.0017	-0.0125	-0.0026	0.0044	-0.0031	-0.0037	-0.0000	0.0000	-0.0044	-0.0027	-0.0020	-0.0015	-0.0012	-0.0024
448.0000	-0.0064	-0.0049	-0.0018	-0.0130	-0.0027	0.0044	-0.0032	-0.0037	-0.0000	0.0000	-0.0046	-0.0027	-0.0021	-0.0015	-0.0012	-0.0025
456.0000	-0.0065	-0.0051	-0.0019	-0.0133	-0.0027	0.0046	-0.0033	-0.0037	-0.0000	0.0000	-0.0047	-0.0028	-0.0021	-0.0016	-0.0012	-0.0026
464.0000	-0.0067	-0.0053	-0.0019	-0.0137	-0.0027	0.0047	-0.0032	-0.0037	-0.0000	0.0000	-0.0049	-0.0031	-0.0022	-0.0017	-0.0013	-0.0026
472.0000	-0.0069	-0.0054	-0.0019	-0.0141	-0.0028	0.0045	-0.0033	-0.0037	-0.0000	0.0000	-0.0051	-0.0032	-0.0022	-0.0017	-0.0013	-0.0027
480.0000	-0.0068	-0.0056	-0.0019	-0.0143	-0.0027	0.0046	-0.0033	-0.0037	-0.0000	0.0000	-0.0053	-0.0032	-0.0023	-0.0018	-0.0013	-0.0028
488.0000	-0.0063	-0.0058	-0.0016	-0.0139	-0.0024	0.0049	-0.0031	-0.0033	-0.0000	0.0000	-0.0054	-0.0032	-0.0022	-0.0019	-0.0012	-0.0028
496.0000	-0.0055	-0.0059	-0.0013	-0.0131	-0.0021	0.0047	-0.0027	-0.0029	-0.0000	0.0000	-0.0051	-0.0027	-0.0018	-0.0020	-0.0011	-0.0025
504.0000	-0.0054	-0.0061	-0.0012	-0.0129	-0.0019	0.0044	-0.0027	-0.0028	-0.0000	0.0000	-0.0050	-0.0019	-0.0016	-0.0020	-0.0010	-0.0024
512.0000	-0.0061	-0.0063	-0.0013	-0.0137	-0.0022	0.0050	-0.0029	-0.0030	-0.0000	0.0000	-0.0052	-0.0022	-0.0016	-0.0021	-0.0010	-0.0025
520.0000	-0.0068	-0.0065	-0.0013	-0.0147	-0.0024	0.0054	-0.0031	-0.0034	-0.0000	0.0000	-0.0059	-0.0035	-0.0020	-0.0022	-0.0011	-0.0028
528.0000	-0.0072	-0.0066	-0.0012	-0.0152	-0.0025	0.0029	-0.0031	-0.0035	-0.0000	0.0000	-0.0064	-0.0038	-0.0022	-0.0023	-0.0012	-0.0030
536.0000	-0.0077	-0.0068	-0.0012	-0.0159	-0.0026	-0.0029	-0.0033	-0.0036	-0.0000	0.0000	-0.0066	-0.0037	-0.0022	-0.0023	-0.0013	-0.0032
544.0000	-0.0084	-0.0070	-0.0014	-0.0167	-0.0027	-0.0098	-0.0034	-0.0039	-0.0000	0.0000	-0.0069	-0.0065	-0.0024	-0.0024	-0.0013	-0.0034
552.0000	-0.0082	-0.0072	-0.0014	-0.0162	-0.0025	-0.0149	-0.0032	-0.0037	-0.0000	0.0000	-0.0070	-0.0120	-0.0025	-0.0025	-0.0014	-0.0035
560.0000	-0.0064	-0.0074	-0.0008	-0.0139	-0.0017	-0.0165	-0.0026	-0.0027	-0.0000	0.0000	-0.0062	-0.0150	-0.0020	-0.0026	-0.0012	-0.0032
568.0000	-0.0043	-0.0076	-0.0002	-0.0111	-0.0007	-0.0156	-0.0019	-0.0016	-0.0000	0.0000	-0.0045	-0.0130	-0.0011	-0.0027	-0.0008	-0.0024
576.0000	-0.0034	-0.0078	0.0001	-0.0098	-0.0003	-0.0153	-0.0015	-0.0011	-0.0000	0.0000	-0.0032	-0.0103	-0.0004	-0.0027	-0.0005	-0.0019
584.0000	-0.0038	-0.0080	0.0000	-0.0099	-0.0005	-0.0176	-0.0016	-0.0013	-0.0000	0.0000	-0.0029	-0.0105	-0.0003	-0.0029	-0.0005	-0.0018
592.0000	-0.0041	-0.0082	-0.0001	-0.0101	-0.0006	-0.0209	-0.0018	-0.0015	0.0000	0.0000	-0.0031	-0.0117	-0.0004	-0.0029	-0.0006	-0.0020
600.0000	-0.0042	-0.0084	-0.0001	-0.0100	-0.0006	-0.0218	-0.0019	-0.0015	0.0000	0.0000	-0.0031	-0.0118	-0.0004	-0.0030	-0.0006	-0.0021
608.0000	-0.0045	-0.0086	-0.0001	-0.0102	-0.0006	-0.0205	-0.0018	-0.0016	0.0000	0.0000	-0.0030	-0.0118	-0.0005	-0.0031	-0.0006	-0.0022
616.0000	-0.0049	-0.0087	-0.0003	-0.0108	-0.0008	-0.0197	-0.0020	-0.0019	0.0000	0.0000	-0.0031	-0.0127	-0.0006	-0.0032	-0.0007	-0.0023
624.0000	-0.0050	-0.0090	-0.0004	-0.0111	-0.0008	-0.0199	-0.0022	-0.0019	0.0000	0.0000	-0.0033	-0.0135	-0.0007	-0.0033	-0.0007	-0.0024
632.0000	-0.0050	-0.0092	-0.0004	-0.0112	-0.0008	-0.0198	-0.0021	-0.0020	0.0000	0.0000	-0.0033	-0.0136	-0.0007	-0.0034	-0.0008	-0.0025
640.0000	-0.0052	-0.0094	-0.0005	-0.0115	-0.0009	-0.0198	-0.0021	-0.0020	0.0000	0.0000	-0.0033	-0.0139	-0.0007	-0.0035	-0.0008	-0.0025
648.0000	-0.0054	-0.0096	-0.0006	-0.0118	-0.0010	-0.0208	-0.0023	-0.0021	0.0000	0.0000	-0.0034	-0.0146	-0.0008	-0.0036	-0.0008	-0.0026
656.0000	-0.0054	-0.0099	-0.0006	-0.0120	-0.0009	-0.0217	-0.0024	-0.0021	0.0000	0.0000	-0.0035	-0.0148	-0.0008	-0.0036	-0.0009	-0.0026
664.0000	-0.0054	-0.0100	-0.0006	-0.0121	-0.0010	-0.0217	-0.0022	-0.0021	0.0000	0.0000	-0.0034	-0.0147	-0.0008	-0.0038	-0.0009	-0.0026
672.0000	-0.0057	-0.0102	-0.0006	-0.0126	-0.0011	-0.0215	-0.0024	-0.0023	0.0000	0.0000	-0.0035	-0.0151	-0.0008	-0.0039	-0.0009	-0.0027
680.0000	-0.0060	-0.0105	-0.0007	-0.0130	-0.0012	-0.0216	-0.0029	-0.0023	0.0000	0.0000	-0.0037	-0.0155	-0.0009	-0.0040	-0.0010	-0.0028
688.0000	-0.0061	-0.0107	-0.0007	-0.0132	-0.0011	-0.0210	-0.0026	-0.0023	0.0000	0.0000	-0.0038	-0.0156	-0.0010	-0.0041	-0.0010	-0.0028
696.0000	-0.0065	-0.0108	-0.0006	-0.0136	-0.0013	-0.0198	-0.0025	-0.0025	0.0000	0.0000	-0.0039	-0.0158	-0.0010	-0.0042	-0.0011	-0.0028
704.0000	-0.0070	-0.0111	-0.0007	-0.0142	-0.0014	-0.0193	-0.0033	-0.0028	0.0000	0.0000	-0.0041	-0.0164	-0.0011	-0.0043	-0.0012	-0.0029
712.0000	-0.0065	-0.0115	-0.0006	-0.0136	-0.0010	-0.0176	-0.0030	-0.0025	0.0000	0.0000	-0.0042	-0.0165	-0.0011	-0.0044	-0.0012	-0.0029
720.0000	-0.0043	-0.0104	0.0003	-0.0106	0.0001	-0.0113	0.0006	-0.0012	0.0000	0.0000	-0.0033	-0.0142	-0.0009	-0.0045	-0.0009	-0.0023
728.0000	-0.0011	-0.0071	0.0015	-0.0059	0.0017	-0.0022	0.0054	0.0007	0.0000	0.0000	-0.0013	-0.0093	-0.0004	-0.0047	-0.0003	-0.0011
736.0000	0.0013	-0.0035	0.0024	-0.0018	0.0030	0.0041	0.0075	0.0021	0.0000	0.0000	0.0010	-0.0040	0.0005	-0.0047	0.0003	0.0002
744.0000	0.0023	-0.0019	0.0028	0.0005	0.0036	0.0054	0.0069	0.0027	0.0000	0.0000	0.0023	-0.0008	0.0012	-0.0048	0.0007	0.0009
752.0000	0.0024	-0.0015	0.0027	0.0016	0.0037	0.0046	0.0063	0.0029	0.0000	0.0000	0.0028	0.0002	0.0015	-0.0050	0.0008	0.0012
760.0000	0.0027	-0.0011	0.0027	0.0027	0.0038	0.0046	0.0066	0.0031	0.0000	0.0000	0.0031	0.0006	0.0018	-0.0051	0.0009	0.0013
768.0000	0.0030	-0.0004	0.0028	0.0038	0.0040	0.0049	0.0066	0.0034	0.0000	0.0000	0.0034	0.0014	0.0022	-0.0049	0.0010	0.0014
776.0000	0.0032	0.0002	0.0029	0.0048	0.0041	0.0048	0.0062	0.0035	0.0000	0.0000	0.0036	0.0021	0.0027	-0.0044	0.0011	0.0015
784.0000	0.0032	0.0005	0.0029	0.0055	0.0042	0.0046	0.0061	0.0036	0.0000	0.0000	0.0038	0.0025	0.0033	-0.0040	0.0011	0.0016
792.0000	0.0030	0.0006	0.0030	0.0057	0.0041	0.0048	0.0063	0.0035	0.0000	0.0000	0.0038	0.0026	0.0040	-0.0040	0.0011	0.0016
800.0000	0.0026	0.0004	0.0029	0.0056	0.0040	0.0048	0.0061	0.0033	0.0000	0.0000	0.0037	0.0025	0.0043	-0.0042	0.0011	0.0015
808.0000	0.0023	0.0003	0.0029	0.0055	0.0039	0.0047	0.0058	0.0032	0.0000	0.0000	0.0035	0.0021	0.0042	-0.0045	0.0010	0.0014
816.0000	0.0021	0.0003	0.0029	0.0054	0.0038	0.0047	0.0059	0.0032	0.0000	0.0000	0.0034	0.0018	0.0041	-0.0045	0.0010	0.0014
824.0000	0.0017	0.0000	0.0029	0.0051	0.0038	0.0049	0.0059	0.0030	0.0000	0.0000	0.0032	0.0016	0.0041	-0.0047	0.0009	0.0013
832.0000	0.0012	-0.0004	0.0028	0.0045	0.0036	0.0048	0.0057	0.0029	0.0000	0.0000	0.0029	0.0011	0.0038	-0.0051	0.0008	0.0012
840.0000	0.0010	-0.0005	0.0029	0.0044	0.0036	0.0048	0.0056	0.0030	0.0000	0.0000	0.0026	0.0007	0.0034	-0.0052	0.0008	0.0011
848.0000	0.0008	-0.0005	0.0029	0.0043	0.0036	0.0048	0.0057	0.0030	0.0000	0.0000	0.0026	0.0007	0.0031	-0.0050	0.0008	0.0011
856.0000	0.0001	-0.0011	0.0028	0.0036	0.0033	0.0049	0.0056	0.0027	0.0000	0.0000	0.0023	0.0004	0.0029	-0.0053	0.0007	0.0009
864.0000	-0.0001	-0.0012	0.0029	0.0034	0.0033	0.0048	0.0054	0.0027	0.0000	0.0000	0.0018	-0.0005	0.0028	-0.0059	0.0006	0.0007
872.0000	0.0014	0.0009	0.0036	0.0055	0.0041	0.0047	0.0053	0.0037	0.0000	0.0001	0.0022	0.0005	0.0033	-0.0049	0.0008	0.0009
880.0000	0.0039	0.0045	0.0047	0.0091	0.0054	0.0046	0.0051	0.0052	0.0000	0.0001	0.0039	0.0042	0.0046	-0.0019	0.0012	0.0018
888.0000	0.0054	0.0068	0.0054	0.0117	0.0062	0.0044	0.0049	0.0062	0.0000	0.0001	0.0055	0.0081	0.0056	0.0012	0.0017	0.0028
896.0000	0.0055	0.0074	0.0055	0.0123	0.0062	0.0044	0.0047	0.0063	0.0000	0.0001	0.0062	0.0096	0.0055	0.0025	0.0018	0.0031
904.0000	0.0054	0.0077	0.0055	0.0125	0.0062	0.0044	0.0048	0.0063	0.0000	0.0001	0.0061	0.0096	0.0049	0.0025	0.0018	0.0031
912.0000	0.0055	0.0083	0.0056	0.0130	0.0064	0.0044	0.0047	0.0064	0.0000	0.0001	0.0062	0.0099	0.0047	0.0027	0.0019	0.0032
920.0000	0.0055	0.0087	0.0057	0.0133	0.0064	0.0043	0.0045	0.0064	0.0000	0.0001	0.0063	0.0103	0.0047	0.0031	0.0019	0.0033
928.0000	0.0052	0.0088	0.0056	0.0133	0.0063	0.0043	0.0045	0.0063	0.0000	0.0001	0.0061	0.0102	0.0046	0.0031	0.0019	0.0033
936.0000	0.0051	0.0090	0.0057	0.0134	0.0064	0.0044	0.0045	0.0064	0.0000	0.0001	0.0060	0.0101	0.0045	0.0030	0.0019	0.0032
944.0000	0.0051	0.0092	0.0057	0.0137	0.0065	0.0043	0.0043	0.0064	0.0000	0.0001	0.0060	0.0102	0.0046	0.0032	0.0019	0.0032
952.0000	0.0049	0.0092	0.0057	0.0137	0.0063	0.0043	0.0043	0.0063	0.0000	0.0001	0.0060	0.0102	0.0046	0.0033	0.0019	0.0032
960.0000	0.0047	0.0091	0.0056	0.0137	0.0063	0.0043	0.0043	0.0062	0.0000	0.0001	0.0058	0.0100	0.0045	0.0032	0.0018	0.0032
968.0000	0.0046	0.0091	0.0056	0.0138	0.0064	0.0043	0.0042	0.0062	0.0000	0.0001	0.0057	0.0100	0.0045	0.0032	0.0018	0.0032
976.0000	0.0044	0.0089	0.0055	0.0138	0.0064	0.0042	0.0041	0.0061	0.0001	0.0001	0.0057	0.0100	0.0046	0.0034	0.0018	0.0032
984.0000	0.0041	0.0086	0.0053	0.0136	0.0062	0.0042	0.0040	0.0059	0.0001	0.0001	0.0054	0.0096	0.0045	0.0032	0.0018	0.0031
992.0000	0.0038	0.0083	0.0052	0.0134	0.0062	0.0042	0.0040	0.0059	0.0001	0.0001	0.0052	0.0093	0.0044	0.0031	0.0017	0.0030
1000.0000	0.0037	0.0082	0.0052	0.0135	0.0063	0.0042	0.0039	0.0059	0.0001	0.0001	0.0051	0.0093	0.0044	0.0031	0.0017	0.0030
1008.0000	0.0036	0.0081	0.0052	0.0134	0.0061	0.0042	0.0038	0.0059	0.0001	0.0001	0.0051	0.0092	0.0045	0.0032	0.0017	0.0030
1016.0000	0.0035	0.0079	0.0052	0.0133	0.0061	0.0042	0.0038	0.0059	0.0001	0.0001	0.0049	0.0090	0.0044	0.0032	0.0017	0.0030
1024.0000	0.0034	0.0078	0.0052	0.0133	0.0062	0.0042	0.0038	0.0058	0.0001	0.0001	0.0049	0.0090	0.0045	0.0033	0.0017	0.0029
1032.0000	0.0032	0.0077	0.0052	0.0132	0.0061	0.0041	0.0037	0.0058	0.0001	0.0001	0.0049	0.0091	0.0045	0.0034	0.0017	0.0029
1040.0000	0.0030	0.0075	0.0052	0.0131	0.0060	0.0041	0.0036	0.0057	0.0001	0.0001	0.0047	0.0089	0.0045	0.0034	0.0016	0.0029
1048.0000	0.0028	0.0074	0.0051	0.0130	0.0061	0.0041	0.0036	0.0057	0.0001	0.0001	0.0046	0.0087	0.0045	0.0033	0.0015	0.0028
1056.0000	0.0027	0.0073	0.0051	0.0129	0.0061	0.0040	0.0035	0.0056	0.0001	0.0001	0.0046	0.0086	0.0046	0.0033	0.0015	0.0028
1064.0000	0.0025	0.0072	0.0051	0.0127	0.0059	0.0040	0.0034	0.0056	0.0001	0.0001	0.0045	0.0085	0.0046	0.0033	0.0015	0.0027
1072.0000	0.0023	0.0070	0.0050	0.0125	0.0058	0.0039	0.0034	0.0055	0.0001	0.0001	0.0043	0.0082	0.0046	0.0032	0.0014	0.0026
1080.0000	0.0021	0.0070	0.0050	0.0124	0.0059	0.0039	0.0034	0.0054	0.0001	0.0001	0.0042	0.0080	0.0046	0.0031	0.0014	0.0026
1088.0000	0.0019	0.0068	0.0049	0.0122	0.0057	0.0039	0.0032	0.0054	0.0001	0.0001	0.0040	0.0080	0.0046	0.0032	0.0014	0.0025
1096.0000	0.0017	0.0067	0.0049	0.0120	0.0055	0.0038	0.0032	0.0053	0.0001	0.0001	0.0038	0.0076	0.0046	0.0031	0.0013	0.0024
1104.0000	0.0015	0.0067	0.0049	0.0118	0.0055	0.0038	0.0032	0.0053	0.0001	0.0001	0.0035	0.0073	0.0045	0.0029	0.0013	0.0023
1112.0000	0.0013	0.0066	0.0048	0.0116	0.0054	0.0037	0.0031	0.0052	0.0001	0.0001	0.0033	0.0072	0.0045	0.0030	0.0013	0.0023
1120.0000	0.0011	0.0064	0.0046	0.0114	0.0051	0.0037	0.0030	0.0050	0.0001	0.0001	0.0031	0.0072	0.0045	0.0031	0.0013	0.0023
1128.0000	0.0010	0.0064	0.0045	0.0112	0.0049	0.0036	0.0029	0.0049	0.0001	0.0001	0.0028	0.0069	0.0045	0.0030	0.0013	0.0022
1136.0000	0.0011	0.0064	0.0044	0.0111	0.0050	0.0036	0.0029	0.0049	0.0001	0.0001	0.0025	0.0063	0.0043	0.0028	0.0013	0.0021
1144.0000	0.0010	0.0063	0.0043	0.0108	0.0048	0.0035	0.0028	0.0048	0.0001	0.0001	0.0023	0.0060	0.0041	0.0027	0.0013	0.0020
1152.0000	0.0008	0.0062	0.0041	0.0104	0.0045	0.0034	0.0027	0.0047	0.0001	0.0001	0.0021	0.0057	0.0041	0.0027	0.0013	0.0019
1160.0000	0.0007	0.0060	0.0040	0.0101	0.0044	0.0034	0.0026	0.0046	0.0001	0.0001	0.0019	0.0054	0.0039	0.0027	0.0013	0.0019
1168.0000	0.0007	0.0059	0.0039	0.0099	0.0044	0.0033	0.0025	0.0046	0.0001	0.0001	0.0017	0.0050	0.0038	0.0026	0.0013	0.0018
1176.0000	0.0006	0.0057	0.0038	0.0095	0.0040	0.0032	0.0024	0.0045	0.0001	0.0001	0.0016	0.0047	0.0037	0.0026	0.0013	0.0017
