Time	FP1	FP2	C3	C4	P7	P8	O1	O2	F7	F8	F3	F4	T7	T8	P3	P4
0.0000	84.1943	3.2974	44.9644	58.1548	53.7823	62.2275	54.6236	38.8907	47.3036	77.3090	44.7890	55.7517	47.1148	54.8377	47.9535	42.5134
8.0000	99.5349	4.1815	53.0626	68.5263	63.6679	73.3262	64.4555	46.5609	43.9570	86.6749	34.8460	55.9543	47.1848	69.8398	42.9343	22.2264
16.0000	79.5398	5.6858	42.5238	53.9452	50.9349	56.6040	51.2171	42.9175	46.4209	92.1678	33.7967	59.3146	53.9299	75.3222	38.0301	22.0828
24.0000	1.4169	3.6665	0.8614	-0.6997	0.8732	-1.8361	0.1473	9.5310	19.1134	37.2872	11.2522	24.0552	26.5438	31.6554	7.4200	9.2945
32.0000	-77.9235	-1.7583	-41.6709	-55.2882	-50.0899	-58.2830	-51.4898	-32.5212	-36.1926	-57.2269	-36.3747	-42.7390	-33.3204	-37.4343	-41.2495	-34.5609
40.0000	-99.7388	-5.2827	-53.4377	-69.6727	-64.1851	-72.1643	-65.4764	-48.9186	-69.7134	-107.1899	-66.9735	-81.2017	-70.2971	-70.5566	-67.1526	-69.2210
48.0000	-84.5761	-4.7307	-45.2785	-59.0006	-54.4649	-61.1467	-55.4601	-41.9926	-62.8698	-94.2895	-61.3545	-72.6606	-63.1917	-60.5939	-60.2912	-65.2186
56.0000	-80.4793	-3.5831	-43.0441	-56.3844	-51.7785	-59.1117	-52.7863	-37.7828	-51.2954	-78.7305	-50.3600	-59.9600	-50.7210	-51.2056	-51.6214	-51.6908
64.0000	-87.3379	-4.0641	-46.7590	-61.0874	-56.1531	-64.0477	-57.1921	-41.5395	-56.1944	-87.4122	-54.6819	-66.0870	-56.2545	-57.6541	-55.9803	-55.7073
72.0000	-84.2440	-4.4376	-45.1204	-58.7082	-54.1671	-61.4150	-55.0229	-41.3350	-59.4285	-90.9330	-58.1619	-69.5565	-60.0953	-59.2943	-57.8878	-60.9045
80.0000	-77.7441	-3.8232	-41.6039	-54.1751	-49.9671	-56.9974	-50.6983	-37.4726	-52.7102	-80.8639	-52.0377	-61.9216	-53.0291	-52.7289	-52.2503	-54.2516
88.0000	-79.4535	-3.6131	-42.5206	-55.3999	-51.0323	-58.4749	-51.8222	-37.6062	-50.5264	-78.8818	-49.6086	-59.7621	-50.6983	-52.3021	-50.7990	-50.5623
96.0000	-80.5975	-3.9906	-43.1647	-56.0826	-51.7741	-58.9246	-52.6012	-38.9351	-54.3717	-84.0045	-53.0551	-63.8528	-54.7631	-55.6046	-53.4895	-54.7593
104.0000	-75.6503	-3.8497	-40.5056	-52.5856	-48.6179	-55.0674	-49.4513	-36.7599	-52.9193	-80.4132	-51.6131	-61.5158	-52.9453	-52.7670	-51.5403	-53.9312
112.0000	-73.5045	-3.4265	-39.3363	-51.1895	-47.2413	-53.5576	-48.2039	-34.9541	-48.8932	-74.4436	-47.3201	-56.5830	-48.2401	-49.1731	-48.0599	-48.6917
120.0000	-75.2309	-3.5126	-40.2778	-52.4377	-48.3532	-54.5716	-49.4756	-35.8266	-50.2277	-76.4122	-48.1056	-57.8211	-49.3996	-50.7646	-48.9618	-49.2673
128.0000	-73.1348	-3.6265	-39.1660	-50.9530	-47.0209	-52.6641	-48.1771	-35.3600	-51.5756	-77.3407	-49.3802	-58.8829	-50.7582	-51.0603	-49.5064	-51.3864
136.0000	-69.2948	-3.2981	-37.0909	-48.3289	-44.5485	-49.8835	-45.6906	-33.1805	-48.1430	-72.0280	-46.1992	-54.8466	-47.1315	-47.6896	-46.5033	-48.0155
144.0000	-69.4169	-3.1203	-37.1554	-48.4699	-44.5959	-50.1135	-45.7494	-32.8266	-46.1854	-70.0267	-44.3010	-52.9451	-45.2613	-47.0658	-45.1480	-45.4099
152.0000	-69.4854	-3.2738	-37.2087	-48.4598	-44.6099	-50.0731	-45.7128	-33.2454	-47.4588	-72.1156	-45.7272	-54.6239	-46.9988	-48.7061	-46.1753	-47.2163
160.0000	-66.1400	-3.1823	-35.4086	-46.0656	-42.4378	-47.6190	-43.4424	-31.7942	-46.0342	-69.7402	-44.7116	-53.0627	-45.7897	-47.1511	-44.8046	-46.5854
168.0000	-64.2226	-2.9178	-34.3672	-44.7491	-41.1864	-46.3859	-42.1751	-30.4368	-42.9140	-65.5578	-41.7219	-49.6500	-42.5719	-44.7859	-42.2750	-43.0002
176.0000	-64.7705	-2.9606	-34.6747	-45.1374	-41.5379	-46.7674	-42.5712	-30.7263	-43.1076	-66.0498	-41.6901	-49.8495	-42.7664	-45.3120	-42.3466	-42.7581
184.0000	-63.0742	-3.0507	-33.7786	-43.9284	-40.4684	-45.3630	-41.5067	-30.3069	-43.7808	-66.3079	-42.2827	-50.2831	-43.4229	-45.0991	-42.4621	-43.8771
192.0000	-60.0935	-2.8498	-32.1708	-41.8868	-38.5697	-43.1898	-39.6150	-28.7258	-41.4771	-62.4995	-40.0148	-47.4119	-40.8719	-42.3440	-40.2754	-41.5111
200.0000	-59.6721	-2.7154	-31.9443	-41.6663	-38.3071	-42.9231	-39.4112	-28.2695	-39.9810	-60.5498	-38.3560	-45.6711	-39.2112	-41.1140	-39.0016	-39.3562
208.0000	-59.3984	-2.8072	-31.8151	-41.5033	-38.1479	-42.6005	-39.2853	-28.4258	-40.8195	-61.5485	-39.0635	-46.4862	-40.1124	-41.4989	-39.4663	-40.3095
216.0000	-56.7624	-2.7407	-30.4058	-39.6957	-36.4742	-40.5949	-37.5898	-27.3264	-39.9167	-59.6973	-38.2846	-45.2738	-39.1942	-39.8692	-38.4197	-39.8465
224.0000	-54.9739	-2.5290	-29.4406	-38.5248	-35.3335	-39.3521	-36.4460	-26.1852	-37.5057	-56.3340	-35.9595	-42.5765	-36.6919	-37.6769	-36.4084	-37.1283
232.0000	-55.0262	-2.5229	-29.4780	-38.6105	-35.3729	-39.4105	-36.5016	-26.2232	-37.2288	-56.2110	-35.6292	-42.3574	-36.5078	-37.6752	-36.1769	-36.6242
240.0000	-53.5760	-2.5750	-28.7121	-37.6066	-34.4556	-38.3655	-35.5649	-25.8489	-37.4508	-56.1877	-35.9214	-42.5178	-36.8512	-37.3900	-36.1189	-37.3057
248.0000	-51.0698	-2.4264	-27.3653	-35.8999	-32.8602	-36.6879	-33.9485	-24.5851	-35.5412	-53.1703	-34.1353	-40.2601	-34.8594	-35.2305	-34.3661	-35.4817
256.0000	-50.4078	-2.3146	-27.0119	-35.4992	-32.4482	-36.3314	-33.5521	-24.0715	-34.0967	-51.3044	-32.6328	-38.6491	-33.3440	-34.0769	-33.1605	-33.5998
264.0000	-49.9969	-2.3741	-26.8040	-35.2267	-32.2069	-36.0363	-33.3082	-24.0712	-34.4772	-51.7661	-32.9570	-39.0288	-33.8139	-34.2254	-33.3215	-34.0825
272.0000	-47.8013	-2.3225	-25.6287	-33.6998	-30.8255	-34.5597	-31.8873	-23.1799	-33.6967	-50.2414	-32.2936	-38.0181	-33.0557	-32.9038	-32.4375	-33.6725
280.0000	-46.1320	-2.1489	-24.7291	-32.5791	-29.7782	-33.6181	-30.8222	-22.2092	-31.7001	-47.3950	-30.3535	-35.7473	-30.9757	-30.9849	-30.7264	-31.4373
288.0000	-45.9386	-2.1246	-24.6342	-32.4749	-29.6769	-33.6084	-30.7155	-22.1230	-31.2827	-46.9671	-29.8736	-35.3117	-30.6004	-30.7452	-30.3436	-30.7874
296.0000	-44.6796	-2.1518	-23.9691	-31.5830	-28.8893	-32.6617	-29.8727	-21.7401	-31.3213	-46.8140	-30.0066	-35.3325	-30.7807	-30.5433	-30.2046	-31.2014
304.0000	-42.5101	-2.0153	-22.8021	-30.0584	-27.5042	-31.1195	-28.4045	-20.6278	-29.6159	-44.3218	-28.5348	-33.4834	-29.1551	-29.0149	-28.7320	-29.7005
312.0000	-41.7437	-1.8914	-22.3906	-29.5113	-27.0076	-30.6143	-27.8412	-20.0784	-28.0980	-42.5633	-27.1487	-32.0008	-27.7578	-28.2732	-27.5761	-27.9817
320.0000	-41.2866	-1.9105	-22.1551	-29.1293	-26.7070	-30.2124	-27.4547	-19.9863	-28.0605	-42.7285	-27.2314	-32.1467	-27.9670	-28.7024	-27.5369	-28.1354
328.0000	-39.4188	-1.8574	-21.1537	-27.7358	-25.4944	-28.8139	-26.1188	-19.1916	-27.2003	-41.4504	-26.6326	-31.3082	-27.3128	-28.1241	-26.7403	-27.7094
336.0000	-37.8747	-1.7014	-20.3182	-26.5859	-24.4772	-27.7823	-24.9955	-18.2715	-25.2872	-38.9925	-24.9369	-29.3710	-25.5154	-27.0123	-25.2065	-25.7463
344.0000	-37.5590	-1.6628	-20.1543	-26.2834	-24.2466	-27.6101	-24.6829	-18.0847	-24.6174	-38.4118	-24.3413	-28.8384	-25.0162	-27.1407	-24.6955	-24.9558
352.0000	-36.4676	-1.6872	-19.5796	-25.4085	-23.5228	-26.7997	-23.8541	-17.7407	-24.4862	-38.2064	-24.3418	-28.7930	-25.0832	-27.2720	-24.4740	-25.1405
360.0000	-34.5731	-1.5933	-18.5613	-23.9820	-22.2790	-25.4679	-22.5020	-16.7945	-23.0301	-36.1136	-23.0789	-27.2551	-23.7200	-26.2047	-23.1897	-23.8352
368.0000	-33.7780	-1.5048	-18.1301	-23.3437	-21.7350	-24.9507	-21.8914	-16.2618	-21.6957	-34.4804	-21.7942	-25.9023	-22.4357	-25.5512	-22.0921	-22.2457
376.0000	-33.3248	-1.5362	-17.8922	-22.9380	-21.4162	-24.5899	-21.5178	-16.1424	-21.6590	-34.4781	-21.7353	-25.9124	-22.4916	-25.7317	-21.9466	-22.2130
384.0000	-31.7281	-1.5173	-17.0408	-21.7464	-20.3713	-23.4125	-20.4062	-15.4832	-21.0691	-33.4075	-21.2202	-25.2179	-21.9439	-25.0386	-21.2629	-21.8487
392.0000	-30.3173	-1.4017	-16.2847	-20.7271	-19.4453	-22.4549	-19.4469	-14.6837	-19.5881	-31.2727	-19.7679	-23.5610	-20.4035	-23.7868	-19.9395	-20.1970
400.0000	-29.9507	-1.3641	-16.0918	-20.4419	-19.1840	-22.2244	-19.1792	-14.4802	-19.1022	-30.6272	-19.1716	-23.0054	-19.8701	-23.4737	-19.4324	-19.4444
408.0000	-29.0150	-1.3818	-15.5924	-19.7174	-18.5474	-21.5546	-18.4817	-14.1830	-19.0440	-30.4151	-19.1378	-22.9402	-19.8793	-23.2770	-19.2243	-19.5823
416.0000	-27.3628	-1.3135	-14.7034	-18.4703	-17.4445	-20.4448	-17.2708	-13.3720	-17.7043	-28.6517	-18.0694	-21.6592	-18.7202	-22.3018	-18.1246	-18.5089
424.0000	-26.5860	-1.2442	-14.2926	-17.8630	-16.9219	-19.9308	-16.7091	-12.8743	-16.3862	-27.1574	-16.9026	-20.4489	-17.5495	-21.7233	-17.1141	-17.0845
432.0000	-26.1671	-1.2592	-14.0840	-17.5694	-16.6680	-19.4842	-16.5304	-12.7506	-16.5339	-27.0654	-16.7978	-20.3981	-17.5406	-21.5573	-16.9571	-16.9895
440.0000	-24.8081	-1.2242	-13.3620	-16.6947	-15.8322	-18.3110	-15.8092	-12.1964	-16.6212	-26.1792	-16.4261	-19.8269	-17.1291	-20.2277	-16.4555	-16.7839
448.0000	-23.5375	-1.1127	-12.6772	-15.9216	-15.0446	-17.3211	-15.1074	-11.4933	-15.7730	-24.3292	-15.2429	-18.3852	-15.8382	-18.3362	-15.3864	-15.4970
456.0000	-23.1648	-1.0771	-12.4815	-15.7550	-14.8233	-16.9974	-14.9389	-11.2955	-15.3514	-23.6742	-14.7088	-17.8177	-15.3261	-17.5914	-14.9443	-14.8632
464.0000	-22.3768	-1.0880	-12.0672	-15.2721	-14.3364	-16.3128	-14.4891	-11.0652	-15.3357	-23.4837	-14.7037	-17.7466	-15.3400	-17.1817	-14.8049	-15.0282
472.0000	-20.9464	-1.0060	-11.2985	-14.3543	-13.4338	-15.2139	-13.6263	-10.3988	-14.5145	-22.0051	-13.8749	-16.6736	-14.4037	-15.9113	-13.9523	-14.2509
480.0000	-20.2182	-0.9071	-10.9049	-13.9400	-12.9751	-14.6931	-13.2207	-9.9725	-13.6210	-20.6588	-12.9058	-15.5763	-13.3794	-14.8958	-13.1262	-13.1193
488.0000	-19.8524	-0.8916	-10.7141	-13.7624	-12.7517	-14.4144	-13.0503	-9.8893	-13.5978	-20.5271	-12.8131	-15.4728	-13.3296	-14.7021	-12.9992	-13.0620
496.0000	-18.7080	-0.8553	-10.1036	-13.0356	-12.0327	-13.5857	-12.3703	-9.4586	-13.3275	-19.8087	-12.5256	-15.0063	-12.9993	-14.0144	-12.5887	-12.9285
504.0000	-17.5816	-0.7597	-9.4968	-12.3357	-11.3204	-12.8311	-11.6927	-8.8624	-12.3355	-18.2173	-11.5121	-13.7645	-11.8948	-12.8229	-11.6564	-11.8307
512.0000	-17.2316	-0.7322	-9.3130	-12.1738	-11.1031	-12.6040	-11.5108	-8.6823	-11.8694	-17.5890	-11.0116	-13.2135	-11.4145	-12.3695	-11.2368	-11.2351
520.0000	-16.5839	-0.7599	-8.9742	-11.7872	-10.6976	-12.0924	-11.1298	-8.5056	-11.8595	-17.4374	-11.0175	-13.1441	-11.4459	-12.1585	-11.1287	-11.3828
528.0000	-15.3595	-0.7169	-8.3171	-11.0007	-9.9193	-11.1903	-10.3707	-7.9494	-11.1521	-16.2113	-10.3483	-12.2468	-10.6940	-11.2167	-10.4265	-10.7683
536.0000	-14.6995	-0.6499	-7.9584	-10.6128	-9.4971	-10.7149	-9.9807	-7.5630	-10.3212	-15.0175	-9.4967	-11.2609	-9.7952	-10.3985	-9.6953	-9.7782
544.0000	-14.3975	-0.6447	-7.7985	-10.4635	-9.3069	-10.4287	-9.8326	-7.4796	-10.2661	-14.8787	-9.3876	-11.1272	-9.7213	-10.2585	-9.5679	-9.6907
552.0000	-13.4489	-0.6168	-7.2910	-9.8648	-8.7065	-9.6495	-9.2742	-7.1124	-10.0870	-14.3141	-9.1724	-10.7492	-9.4670	-9.7580	-9.2476	-9.6140
560.0000	-12.4672	-0.5268	-6.7583	-9.2630	-8.0816	-8.8840	-8.6994	-6.5673	-9.2981	-12.9600	-8.3251	-9.6832	-8.5273	-8.8143	-8.4649	-8.7021
568.0000	-12.1579	-0.4861	-6.5887	-9.1334	-7.8865	-8.5717	-8.5622	-6.3530	-8.9401	-12.3820	-7.8772	-9.1614	-8.0767	-8.4666	-8.0934	-8.1587
576.0000	-11.6422	-0.4947	-6.3142	-8.8485	-7.5659	-8.0569	-8.2854	-6.1600	-9.0071	-12.2789	-7.9014	-9.0987	-8.1139	-8.3792	-8.0258	-8.2907
584.0000	-10.6096	-0.4405	-5.7585	-8.2076	-6.9196	-7.2114	-7.6650	-5.6438	-8.4679	-11.2786	-7.3764	-8.3569	-7.5178	-7.7154	-7.4664	-7.8158
592.0000	-10.0291	-0.3526	-5.4408	-7.8914	-6.5675	-6.7242	-7.3414	-5.2559	-7.7518	-10.2376	-6.6519	-7.4921	-6.7523	-7.1377	-6.8452	-6.9682
600.0000	-9.7956	-0.3153	-5.3120	-7.8140	-6.4475	-6.4243	-7.2595	-5.1430	-7.7128	-10.1128	-6.5604	-7.3606	-6.6927	-7.1333	-6.7463	-6.8790
608.0000	-9.0255	-0.2752	-4.8957	-7.3622	-5.9909	-5.7195	-6.8375	-4.8118	-7.6365	-9.6880	-6.4261	-7.0713	-6.5275	-6.8273	-6.5215	-6.8627
616.0000	-8.1857	-0.1987	-4.4400	-6.8641	-5.4851	-5.0364	-6.3540	-4.3269	-6.9854	-8.5520	-5.7339	-6.1737	-5.7524	-6.1187	-5.8813	-6.1258
624.0000	-7.9275	-0.1686	-4.3007	-6.7523	-5.3451	-4.7982	-6.2216	-4.1379	-6.5820	-8.0385	-5.3387	-5.7116	-5.3503	-5.9300	-5.5587	-5.6459
632.0000	-7.5338	-0.1740	-4.0919	-6.5191	-5.1165	-4.4548	-5.9851	-4.0020	-6.5335	-7.9876	-5.3726	-5.6891	-5.3955	-6.0004	-5.5168	-5.7628
640.0000	-6.6785	-0.1106	-3.6288	-5.9575	-4.5852	-3.8430	-5.4392	-3.5933	-6.0232	-7.1890	-4.9599	-5.1079	-4.9176	-5.5164	-5.0648	-5.3918
648.0000	-6.1827	-0.0056	-3.3545	-5.6435	-4.2711	-3.5329	-5.1121	-3.2764	-5.3466	-6.2974	-4.3370	-4.3749	-4.2491	-4.9958	-4.5251	-4.6560
656.0000	-6.0176	0.0544	-3.2637	-5.5437	-4.1604	-3.3876	-4.9864	-3.2044	-5.2007	-6.1991	-4.2421	-4.2721	-4.1815	-4.9794	-4.4272	-4.5450
664.0000	-5.4089	0.1080	-2.9386	-5.1287	-3.7611	-2.8732	-4.5667	-2.9601	-5.0159	-5.8997	-4.1425	-4.0843	-4.0701	-4.7952	-4.2449	-4.5393
672.0000	-4.7049	0.1914	-2.5595	-4.6534	-3.2923	-2.3553	-4.0721	-2.5714	-4.3438	-4.9627	-3.5555	-3.3625	-3.4269	-4.2770	-3.6911	-3.9246
680.0000	-4.5021	0.2298	-2.4487	-4.5089	-3.1358	-2.2553	-3.8733	-2.4262	-3.8836	-4.5208	-3.1941	-2.9795	-3.0707	-4.1814	-3.3861	-3.5023
688.0000	-4.2189	0.2112	-2.2955	-4.2694	-2.9252	-2.1011	-3.5961	-2.3283	-3.7417	-4.5214	-3.2207	-3.0008	-3.1229	-4.3479	-3.3404	-3.6052
696.0000	-3.5254	0.2148	-1.9178	-3.7237	-2.4486	-1.6850	-3.0483	-1.9792	-3.2117	-3.9017	-2.8784	-2.5573	-2.7430	-4.0687	-2.9496	-3.2952
704.0000	-3.1146	0.2295	-1.6900	-3.3725	-2.1481	-1.5080	-2.6949	-1.6971	-2.5438	-3.1524	-2.3240	-1.9423	-2.1629	-3.7183	-2.4573	-2.6310
712.0000	-3.0144	0.2009	-1.6346	-3.2319	-2.0495	-1.5312	-2.5539	-1.6542	-2.3776	-3.0869	-2.2238	-1.8659	-2.0988	-3.7515	-2.3509	-2.5050
720.0000	-2.5494	0.1843	-1.3859	-2.8380	-1.7258	-1.2866	-2.1840	-1.4857	-2.2323	-2.8975	-2.1601	-1.7557	-2.0424	-3.5775	-2.2050	-2.5142
728.0000	-1.9725	0.2286	-1.0732	-2.3786	-1.3334	-1.0167	-1.7440	-1.1708	-1.6701	-2.1401	-1.6721	-1.1719	-1.5247	-2.9911	-1.7323	-1.9743
736.0000	-1.8249	0.2680	-0.9913	-2.2147	-1.2152	-1.0882	-1.5740	-1.0527	-1.2835	-1.7716	-1.3481	-0.8454	-1.2234	-2.6608	-1.4549	-1.5409
744.0000	-1.6394	0.2735	-0.8942	-2.0043	-1.0782	-1.1450	-1.3647	-1.0057	-1.1995	-1.8197	-1.3795	-0.8945	-1.2986	-2.5466	-1.4245	-1.5851
752.0000	-1.0912	0.3005	-0.6029	-1.5368	-0.7172	-1.0051	-0.9119	-0.7649	-0.7792	-1.3562	-1.1188	-0.5712	-1.0295	-2.0586	-1.1144	-1.3209
760.0000	-0.7617	0.3350	-0.4258	-1.2312	-0.4988	-1.0698	-0.6025	-0.5739	-0.1873	-0.7394	-0.6493	-0.0734	-0.5619	-1.4852	-0.6928	-0.7199
768.0000	-0.7201	0.3199	-0.4033	-1.1243	-0.4636	-1.2876	-0.4887	-0.5867	-0.0185	-0.7083	-0.5581	-0.0361	-0.5257	-1.2645	-0.5976	-0.5509
776.0000	-0.3807	0.2957	-0.2207	-0.8089	-0.2383	-1.2149	-0.2065	-0.4910	0.0674	-0.6129	-0.5271	-0.0071	-0.5195	-0.9371	-0.4939	-0.5332
784.0000	0.0803	0.3161	0.0298	-0.4327	0.0616	-1.0236	0.1096	-0.2478	0.4249	-0.0149	-0.1348	0.4372	-0.1067	-0.2661	-0.1134	-0.0645
792.0000	0.1762	0.3405	0.0835	-0.3407	0.1220	-1.0684	0.1497	-0.1593	0.5286	0.2823	0.1301	0.6979	0.1434	0.2276	0.0991	0.3167
800.0000	0.2780	0.3453	0.1377	-0.2492	0.1826	-1.1201	0.2030	-0.1419	0.3110	0.1933	0.0621	0.6267	0.0445	0.5089	0.0673	0.2459
808.0000	0.6982	0.3743	0.3648	0.0850	0.4553	-1.0498	0.5311	0.0438	0.5100	0.5227	0.2237	0.8579	0.2212	0.9823	0.2651	0.4049
816.0000	0.9527	0.4157	0.5073	0.3397	0.6402	-1.1957	0.8392	0.2040	1.1367	1.0192	0.6035	1.2611	0.6054	1.3652	0.6039	0.9046
824.0000	0.9440	0.4162	0.5084	0.4609	0.6739	-1.5348	1.0489	0.1848	1.6030	1.0179	0.6965	1.2738	0.6430	1.2873	0.7012	1.0988
832.0000	1.1762	0.3987	0.6384	0.8102	0.8790	-1.7188	1.4860	0.2425	2.1074	1.0356	0.7416	1.2495	0.6391	1.1317	0.8188	1.1849
840.0000	1.5340	0.4035	0.8388	1.3076	1.1890	-1.8560	2.0890	0.4363	3.0611	1.4944	1.1311	1.5786	1.0019	1.0485	1.2207	1.7197
848.0000	1.5841	0.4014	0.8745	1.6349	1.3206	-2.0898	2.5376	0.5212	4.0298	1.7258	1.4759	1.7592	1.2716	0.5556	1.5474	2.2932
856.0000	1.6167	0.3837	0.8967	1.9550	1.4325	-2.0246	2.9144	0.5605	4.5844	1.6040	1.5489	1.6239	1.2403	-0.2351	1.6771	2.5190
864.0000	1.9265	0.3945	1.0651	2.4284	1.6920	-1.5011	3.3335	0.7626	4.9278	1.8210	1.7780	1.7233	1.4116	-0.6574	1.9558	2.8714
872.0000	2.1145	0.4191	1.1681	2.7640	1.8492	-0.9767	3.5710	0.9551	5.0879	2.2107	2.1546	1.9971	1.7504	-0.7599	2.2986	3.4198
880.0000	2.0651	0.3989	1.1417	2.9026	1.8504	-0.6421	3.6571	0.9621	4.9639	2.1812	2.2464	1.9513	1.7790	-0.9763	2.3851	3.6161
888.0000	2.2081	0.3444	1.2138	3.1678	1.9877	-0.2869	3.9445	0.9709	5.0403	2.1374	2.2536	1.8446	1.7388	-1.1486	2.4550	3.6295
896.0000	2.4765	0.2857	1.3496	3.5284	2.2272	-0.0186	4.3924	1.0506	5.6621	2.4775	2.5430	2.0277	2.0053	-1.1084	2.7666	3.9788
904.0000	2.4881	0.1903	1.3456	3.7349	2.3236	-0.0150	4.7155	1.0205	6.3310	2.6503	2.8048	2.0982	2.2094	-1.1695	3.0220	4.3654
912.0000	2.4659	0.0494	1.3233	3.9511	2.4065	-0.0393	5.0131	0.9501	6.7105	2.5047	2.8304	1.8931	2.1541	-1.3111	3.1048	4.4702
920.0000	2.6832	-0.0752	1.4299	4.3477	2.6297	-0.0225	5.4083	1.0410	7.0952	2.6302	2.9930	1.8802	2.2717	-1.1100	3.3292	4.7167
928.0000	2.8143	-0.1609	1.4881	4.6535	2.7631	-0.2509	5.6220	1.1715	7.3760	2.9275	3.3096	2.0363	2.5555	-0.6054	3.6375	5.1877
936.0000	2.7340	-0.2440	1.4302	4.7382	2.7163	-0.5394	5.5380	1.1971	7.0561	2.8757	3.3771	1.9349	2.5706	-0.0527	3.7023	5.3586
944.0000	2.8055	-0.3251	1.4587	4.8515	2.7394	-0.3628	5.4604	1.2781	6.3831	2.7859	3.3154	1.7848	2.4858	0.6957	3.6740	5.2860
952.0000	2.9985	-0.3901	1.5644	5.0206	2.8529	0.1472	5.5120	1.4728	6.0494	3.0270	3.4620	1.9139	2.6532	1.6094	3.8094	5.4281
960.0000	2.9798	-0.4828	1.5624	5.0659	2.8671	0.4965	5.5535	1.5963	6.1159	3.1499	3.6049	1.9846	2.7973	2.2121	3.9172	5.6091
968.0000	2.9167	-0.6391	1.5318	5.1085	2.8783	0.7430	5.6467	1.6587	6.3103	2.9895	3.5627	1.8073	2.7297	2.4699	3.9002	5.5720
976.0000	3.0585	-0.8221	1.6069	5.3004	3.0290	1.1070	5.8835	1.8121	6.6437	3.0431	3.6423	1.7651	2.8070	2.8033	4.0125	5.6608
984.0000	3.1427	-0.9842	1.6556	5.4593	3.1476	1.3755	6.0763	1.9632	7.0230	3.2627	3.8858	1.8807	3.0564	3.1433	4.2304	5.9794
992.0000	3.0414	-1.0998	1.6096	5.4990	3.1450	1.4414	6.1261	1.9974	7.1521	3.1948	3.9608	1.7993	3.1106	3.1650	4.2933	6.1153
1000.0000	3.0579	-1.1328	1.6248	5.6086	3.2021	1.5702	6.1985	2.0563	7.0924	3.0735	3.9379	1.6659	3.0733	3.0788	4.3051	6.0920
1008.0000	3.1893	-1.0742	1.6986	5.7721	3.3204	1.7778	6.3053	2.1965	7.0978	3.2345	4.0842	1.7625	3.2304	3.1576	4.4535	6.2571
1016.0000	3.1484	-0.9805	1.6843	5.8067	3.3318	1.8317	6.2966	2.2590	7.0797	3.3165	4.2148	1.8294	3.3539	3.1850	4.5555	6.4286
1024.0000	3.0574	-0.8975	1.6509	5.8041	3.3141	1.8205	6.2317	2.2507	6.8964	3.1499	4.1568	1.7070	3.2689	3.0609	4.5107	6.3500
1032.0000	3.1397	-0.8168	1.7114	5.9012	3.3979	1.9184	6.2150	2.3163	6.6770	3.1495	4.1625	1.7149	3.2709	3.0398	4.5345	6.2985
1040.0000	3.1871	-0.7478	1.7440	5.9503	3.4513	1.9641	6.1314	2.3866	6.4576	3.3056	4.2921	1.8695	3.4057	3.1003	4.6255	6.3910
1048.0000	3.0738	-0.7245	1.6814	5.8783	3.4014	1.8644	5.9309	2.3512	6.1094	3.2281	4.2801	1.8441	3.3722	3.0206	4.5725	6.3056
1056.0000	3.0502	-0.7307	1.6686	5.8543	3.4063	1.8201	5.7625	2.3256	5.7124	3.0881	4.1820	1.7430	3.2553	2.9286	4.4659	6.0673
1064.0000	3.1331	-0.7194	1.7205	5.8787	3.4745	1.8511	5.6404	2.3768	5.4260	3.1864	4.2296	1.8302	3.3146	2.9680	4.4785	5.9884
1072.0000	3.0779	-0.6824	1.7006	5.7917	3.4525	1.7771	5.4435	2.3757	5.1736	3.2364	4.2742	1.9007	3.3691	2.9229	4.4647	5.9403
1080.0000	2.9702	-0.6232	1.6480	5.6573	3.3880	1.6662	5.2097	2.3143	4.8583	3.0712	4.1561	1.7888	3.2474	2.7280	4.3276	5.7002
1088.0000	3.0077	-0.5253	1.6698	5.5981	3.3993	1.6651	5.0231	2.3160	4.5356	3.0328	4.0808	1.7537	3.1866	2.6266	4.2427	5.4839
1096.0000	3.0276	-0.4072	1.6836	5.5111	3.3982	1.6536	4.8285	2.3373	4.2394	3.1386	4.1166	1.8455	3.2489	2.5988	4.2262	5.4031
1104.0000	2.9102	-0.3229	1.6251	5.3412	3.3239	1.5495	4.6101	2.2807	3.9928	3.0573	4.0504	1.8037	3.1895	2.4362	4.1154	5.2109
1112.0000	2.8597	-0.2827	1.6006	5.2097	3.2840	1.4951	4.4061	2.2253	3.8024	2.9097	3.9148	1.6949	3.0572	2.2611	3.9732	4.9174
1120.0000	2.9059	-0.2580	1.6263	5.0842	3.2659	1.4938	4.1078	2.2231	3.4230	2.9608	3.8866	1.7384	3.0558	2.2347	3.9106	4.7296
1128.0000	2.8432	-0.2476	1.5942	4.8262	3.1520	1.4098	3.6591	2.1740	2.6664	2.9869	3.8337	1.7750	3.0372	2.1567	3.7833	4.4893
1136.0000	2.7286	-0.2561	1.5350	4.5372	3.0197	1.3265	3.2880	2.0795	1.9657	2.8296	3.6335	1.6597	2.8663	1.9123	3.5376	4.0388
1144.0000	2.7340	-0.2516	1.5396	4.3705	2.9903	1.3652	3.1457	2.0517	1.8553	2.7667	3.4911	1.6053	2.7609	1.7223	3.3807	3.6605
1152.0000	2.7347	-0.2128	1.5413	4.2271	2.9683	1.3760	3.0532	2.0538	2.0907	2.8342	3.4797	1.6650	2.7853	1.6506	3.3413	3.4994
